1048582238,1036168309
1084620345,1082402833
86066882,84214361
93553491,90032550
1035326755,1033284913
1037422198,1026309969
1065274365,1063125078
1054804987,1052319336
87933765,84636096
1087044394,1084943440
1037350476,1035686265
91941860,90491348
114875697,113403758
167553166,162476647
1526589291,1499335689
1403474438,1399815037
124291050,122942900
166415539,163484039
1284268071,1282722899
1519698541,1518308596
1554044871,1551786355
1239470319,1234313754
1522072447,1520470005
1557501213,1556080814
312026991,309070114
1280221199,1277875159
1508411343,1506796022
1521438418,1520080931
1421714816,1415986965
1406565446,1405197512
137426796,135764948
122344186,121118857
1426035110,1423185887
1424968717,1423605726
1376461690,1375132157
1397523437,1396268422
1420275675,1419193451
1447403137,1445431345
1358686515,1356730795
1440904776,1439815467
1603947502,1602903170
1425864750,1423048462
1471200344,1469061930
1297529574,1296529977
127860013,127045155
1864404683,1863369829
2041085849,2040239560
1942666242,1941585030
2099598271,2097366770
2215515103,2213645685
2107831791,2106003321
185594948,184759755
1816172991,1814770100
1986706171,1985097733
2112515084,2111647163
2032633701,2030735344
1926381073,1924364208
2101029327,2100194343
1952553918,1951629857
2057129732,2056064979
2320730939,2318147974
2429215366,2427286990
2811817905,2809018502
2533961150,2531456422
227799994,225448704
2506684195,2501192247
2223732251,2221746491
2530086061,2529066975
2337893959,2335572734
2563807946,2562850951
2399227584,2398218823
2468190352,2467282147
2629081226,2626673258
2737927430,2736243462
2864211339,2861945975
386587340,385725326
3019306338,3018347059
2913864766,2912935637
547497185,545894406
372212417,371366153
3015912553,3014715898
3026772810,3024527697
3191869453,3190147037
262844544,261212571
3117936469,3117058948
2849940170,2847763802
2984377830,2982612819
3045178753,3043401942
350122977,349376957
3090487358,3088648559
3030118325,3028458741
3368433976,3367523897
239209647,237694668
3357436463,3355657014
287607208,285067651
3841629455,3840806106
393498159,391927092
3795893290,3794148086
3874107152,3872061794
3748353914,3747392045
175607694,173973126
3526888236,3526112268
3590539240,3589719389
3721615643,3716425018
3932895915,3931271969
3765236280,3764432816
318744527,317076418
713292476,711774690
3609643343,3607685529
3358116872,3356475597
1990957083,1990099106
3460451751,3458563831
3538861374,3537987023
3486943668,3486044702
2091659951,2090807972
3542670727,3538504648
3464507518,3462805708
225703378,224168919
283739489,282911388
3663161396,3661503710
307276418,306620151
1977167194,1975583721
3607195825,3605648218
242245076,241471911
3335903226,3334020405
304073384,293809088
3496261881,3483748235
2065648036,2064959963
250636163,249048096
3403940100,3402135010
3666471549,3656494833
3671409066,3669931005
2392148548,2390628179
150814614,150143890
3522334205,3521514453
238974348,238324481
3624107780,3623221752
3553722638,3552148262
3555380685,3553861527
291607137,290073533
3837211444,3835723450
2853896710,2852542578
168365319,167670187
3587856011,3586360709
477114820,475807012
727452303,726043807
3497108321,3495491578
3730861460,3729146813
2845929554,2844818575
3374277586,3373457748
3547422544,3546693653
3732146064,3731353933
3657492376,3655863214
366256539,364841357
2870447628,2869453598
3546837735,3544990502
3521131513,3519525038
355317020,354002491
3310405889,3309007110
3552862468,3551446413
2871195891,2870497527
3662280036,3661498455
3654923959,3653272486
3587846000,3587192167
3509565624,3508109363
2992098303,2990799083
213156618,211892378
3840519422,3839005978
3495309584,3493253642
3935303304,3933736229
3807177033,3805752928
204192658,202740572
269295474,268651988
3715193255,3713739256
2927613351,2926885884
3513549008,3512024648
341922155,340479084
3700052451,3698634871
257626116,256208829
3485483022,3483979162
3048548316,3046889158
3505999050,3499518694
3604004118,3603396359
3508153794,3507425656
371204951,369838998
3545558841,3544787535
293919946,293322963
3643148820,3641605648
3156451733,3154514014
3637398432,3635799163
3487188366,3484854530
761274357,757807683
3586712448,3585247521
3448479669,3447813353
2802951344,2801619139
3888339884,3885633716
3753676328,3749042226
3601866916,3601188172
2941954737,2941238676
3513699108,3505933567
3489340215,3487617777
3683094215,3681530434
3611338830,3609908107
282416379,281032774
3560310701,3558753500
2979632314,2978245109
3521032796,3519524816
3632520381,3631105421
3570256145,3568863179
2846314504,2844845417
3676347356,3675571496
3517263610,3515854993
3694516076,3692012348
3742756243,3740684191
3523358023,3521920317
2915532188,2913787717
292030630,291415765
218351609,216996516
3500694721,3499022202
280130909,279507143
3602459140,3600773849
204020494,202557207
210049141,209420526
3633449097,3631928228
3764340438,3762876846
3841660048,3839592347
3488547266,3487036526
3108926897,3108235760
3558923636,3558255926
3827698424,3826196280
3674163154,3672649346
667576216,666182914
3192889122,3191484765
3755420220,3753760899
3640308766,3638833766
172218415,170797011
3626646496,3625172546
3460985807,3459504785
2954355944,2952850504
3487208099,3486273920
3668735071,3667257893
3853342194,3852627265
3622919943,3621454970
3006966479,3005693751
3718571299,3716968941
3504132129,3502721635
400865090,399655760
3538313217,3536783134
3537179691,3535418506
3600301990,3598644280
2925601749,2924190290
378079909,376758940
3636274214,3634792069
3832056406,3831148261
3525146743,3523697854
3733509097,3732155026
3597408368,3595475331
2860505657,2857142431
3484396696,3482958862
3577670601,3576344570
3593342377,3592000200
3648500789,3647055381
2942595813,2941391836
3659947396,3658556240
3372685489,3371337739
3613338640,3612029919
3453771049,3452300996
3010792663,3009587905
3600389435,3598914978
3624255480,3622930188
3746393673,3745070715
3497154109,3495743994
2876351317,2875059636
3775674755,3774250735
301735169,300362942
3527036177,3525691954
3574902095,3573257047
2960934039,2960103938
3418318924,3416986488
3623017804,3621788983
3620822386,3619977627
3543607736,3542043949
3622026329,3620794628
2949505104,2948248485
3566969751,3565830959
3704289583,3702767184
3447415044,3445797249
3575954232,3574674173
299538717,294154736
2895757221,2894452792
3684705249,3683420066
3425422446,3423753884
3488800465,3487473026
2934705311,2934187999
3535860820,3534705907
3815907616,3815301012
3646929121,3645383972
3446093568,3444766533
3665608129,3664224591
3008189748,3007023501
3656979970,3655597667
3573310650,3571920974
3624856991,3623446798
3615117132,3613776423
3533166403,3531784199
2965657763,2964094343
372638500,371409417
3734361857,3733000355
3406253070,3404893067
3512348620,3510784315
3564350407,3563046378
2768938153,2768344700
3757395702,3756018970
3634606313,3633284853
3629643989,3628276125
3617993106,3616770736
2992606096,2991498942
3696721806,3695418728
3531276404,3529833037
3532418865,3530733723
3623455122,3622094285
3568809949,3567508084
3072169957,3070926901
435859891,434421424
3627497565,3626078245
3326694516,3325421073
273497290,272160533
3436772392,3434820775
3437699731,3436329705
3086769097,3085560941
3719398986,3718754991
3733414011,3732003986
3513559605,3513026050
269357883,268061370
2929379953,2928217016
328440641,327259601
3898226819,3896918993
3720199827,3718838889
3583503029,3581828715
3512455610,3511115451
3568488752,3567850690
2861977422,2861373688
3737125082,3714482333
3706994088,3700691441
3584010085,3582588185
3528967944,3526551302
2822714925,2821429594
3661453491,3659961389
3642733578,3641237165
3538832042,3537281825
3564751866,3563412194
3528755787,3527452843
3115199623,3114556132
3578561976,3577222338
3537542300,3536219685
3446334146,3445003638
2993017140,2991715024
3759940752,3758579721
3535575318,3533725193
362170828,360880673
3659254372,3656838934
3716973145,3715542875
3797260280,3795996148
3046518784,3045308357
3639229840,3638099352
3555235764,3554580753
3465714212,3464513205
288096145,286889669
3082720839,3079118765
3839385750,3837816653
3567264219,3566012339
249898193,247889097
3508253464,3506991068
3445758133,3445154212
3598887126,3597503704
3060730122,3060240453
3580826337,3578809127
3721558126,3720169093
216756434,215445382
3575385940,3572593085
3544695529,3543270195
3547367708,3545919389
546306283,544997779
2993531575,2992244458
3577107109,3575867016
3500923947,3500311175
3599399592,3598028546
2885179361,2883787081
3568833372,3567416222
3529029710,3528484921
742840555,737184626
3426414261,3425160602
3322226836,3320908532
688723653,687198632
272257685,270933828
299682801,299212911
3337059265,3335602493
3489776395,3488297875
3636305667,3635640563
3658345645,3657227221
2889170644,2888664083
314886536,313502813
3679149299,3678578479
400862401,399540611
286267415,285851636
3423221768,3422002081
358620128,358136583
