1001081520,999639852
1033029814,1031713665
998070283,996781199
998878290,997432632
82088690,80874613
1017737903,1016436141
1027015341,1025807323
1029403287,1028118178
1120415495,1119002082
1007049482,1005837415
1053297508,1051767166
1001450327,1000339886
995033101,993898109
1033845055,1032674523
1006425923,1005164617
86703436,85604747
90242939,88961334
1015531863,1014264634
1050284191,1048941068
1006350551,1004408710
1015133450,1013849292
1013050358,1011970072
998187392,997072814
1031053204,1029775054
97099399,95947333
988664250,987436936
83034777,82088691
1060081091,1058977239
1027629080,1026475986
1023912605,1022851148
85475801,84512903
994329775,993273620
89921891,88996601
113295551,112324734
1025722017,1024647055
1065039140,1063848952
82353184,81406049
1029294915,1027788761
1003763828,1002523327
976262862,975269818
85014394,84135539
84582115,83599842
1012007840,1010991027
1041847892,1040758552
1022148146,1021024329
998213285,997207932
1014417897,1013268620
1010498083,1009498390
1025317240,1024216179
999055047,997936442
1004271082,1002995343
201274304,200310280
1013379972,1012340187
1015891236,1014876283
1005996804,1004900955
996768283,995244085
1016687484,1015612007
114570050,113517235
1004919719,1003846474
1006589740,1005359326
95888450,94969883
1024600390,1023461015
63720646,62777903
1011617709,1010520611
1012452675,1011173715
1006391710,1005258138
1034039324,1033015437
1035308635,1034166564
1026616661,1025638040
1004716912,1003405730
1020145177,1019127022
986319446,985038160
1004322226,1003157785
136624617,135721304
1004821664,1003432048
1069359626,1068312524
1032475014,1031389929
1037316819,1036177244
1041558826,1040516348
1010257906,1009279069
1008620842,1007614948
1019957322,1018957902
1021332824,1020218544
112594114,111642346
999537831,998540353
1040312823,1039279764
1024505642,1023394972
988516777,987520890
994441929,993126649
228298626,227325448
82146023,81222007
994563406,993236725
1036822890,1035852717
1018126348,1017079032
1005265087,1004094474
1018734031,1017595456
1017130884,1015894998
1005482526,1004433176
1035541361,1034568603
1064989136,1064018072
1000481424,999555886
1030954193,1029440187
1020312497,1018620902
1103660241,1102631131
992868021,990739406
83624405,82774802
992017460,991112980
1024476812,1023526133
983401495,982451305
996128045,994952197
1000829389,999632401
1039611013,1038532417
111642066,110756068
1026323023,1025403316
1011083111,1010145403
1017707454,1016826442
1019483477,1018580055
1021089877,1020126131
1017387344,1016521554
1021273408,1020377110
1085010916,1084031157
1001289616,1000310313
1039534447,1038471295
987839897,986494901
1022926714,1021943052
1063507614,1062509158
1086106665,1084869674
201406014,200543087
1015207721,1014078345
1006703299,1005803665
984586116,983722324
1047335597,1046386965
225591734,224754172
1036111104,1035134275
998264639,997368711
1002606281,1001633532
83989150,83049605
1022495689,1021464537
